Date,Time,date_time,visibility,sea_level_pressure,relative_humidity,wind_speed,,air_temp,wind_direction
11/01/19,07:52PM,11/01/19-07:52PM,10,1017.2,6.87,0,1017.34,80.06,0
11/01/19,06:52PM,11/01/19-06:52PM,10,1018.2,5.38,0,1018.37,78.98,0
11/01/19,05:52PM,11/01/19-05:52PM,9,1018.7,6.45,3.44,1018.75,75.02,110
11/01/19,04:52PM,11/01/19-04:52PM,10,1018.8,11.58,0,1018.8,71.06,0
11/01/19,03:52PM,11/01/19-03:52PM,10,1018.9,11.8,3.44,1018.89,64.04,20
11/01/19,02:52PM,11/01/19-02:52PM,10,1018.5,11.78,3.44,1018.61,59,
11/01/19,01:52PM,11/01/19-01:52PM,10,1018.2,10.23,4.61,1018.27,59,30
11/01/19,12:52PM,11/01/19-12:52PM,10,1018,9.73,4.61,1018.27,59,
11/01/19,11:52AM,11/01/19-11:52AM,10,1017.8,11.65,3.44,1017.95,57.92,30
11/01/19,10:52AM,11/01/19-10:52AM,10,1018.1,13.4,3.44,1018.29,57.92,40
11/01/19,09:52AM,11/01/19-09:52AM,10,1018.4,11.34,5.75,1018.6,60.08,10
11/01/19,08:52AM,11/01/19-08:52AM,10,1018.7,11.34,3.44,1018.94,60.08,40
11/01/19,07:52AM,11/01/19-07:52AM,10,1018.5,10.98,3.44,1018.59,60.98,40
11/01/19,06:52AM,11/01/19-06:52AM,10,1018.4,10.06,3.44,1018.57,62.06,
11/01/19,05:52AM,11/01/19-05:52AM,10,1018.1,9.74,4.61,1018.22,62.96,40
11/01/19,04:52AM,11/01/19-04:52AM,10,1017.8,13.38,0,1017.89,62.96,0
11/01/19,03:52AM,11/01/19-03:52AM,10,1017.3,11.46,0,1017.51,66.02,0
11/01/19,02:52AM,11/01/19-02:52AM,10,1017.2,21.01,0,1017.17,66.02,0
11/01/19,01:52AM,11/01/19-01:52AM,10,1016.9,19.78,0,1016.79,69.08,0
11/01/19,12:52AM,11/01/19-12:52AM,10,1016.6,13.1,3.44,1016.72,75.02,260
10/31/19,11:52PM,10/31/19-11:52PM,10,1016.8,6.38,0,1016.69,78.08,0
10/31/19,10:52PM,10/31/19-10:52PM,10,1017.1,5.83,0,1017.03,78.08,0
10/31/19,09:52PM,10/31/19-09:52PM,10,1017.5,4.07,0,1017.35,78.98,0
10/31/19,08:52PM,10/31/19-08:52PM,10,1018.2,5.71,0,1018.07,75.92,0
10/31/19,07:52PM,10/31/19-07:52PM,10,1019.2,4.35,4.61,1019.07,77,
10/31/19,06:52PM,10/31/19-06:52PM,10,1020.2,5.07,0,1020.12,73.94,0
10/31/19,05:52PM,10/31/19-05:52PM,10,1021,7.01,3.44,1021.17,71.06,
10/31/19,04:52PM,10/31/19-04:52PM,10,1021.5,9.09,4.61,1021.59,64.94,
10/31/19,03:52PM,10/31/19-03:52PM,10,1021.5,12.51,0,1021.64,60.98,0
10/31/19,02:52PM,10/31/19-02:52PM,10,1021,13.59,3.44,1021.37,55.04,
10/31/19,01:52PM,10/31/19-01:52PM,10,1020.6,12.8,4.61,1020.71,53.96,20
10/31/19,12:52PM,10/31/19-12:52PM,10,1020.3,13.45,4.61,1020.37,53.96,30
10/31/19,11:52AM,10/31/19-11:52AM,10,1020.2,12.93,3.44,1020.36,55.04,
10/31/19,10:52AM,10/31/19-10:52AM,10,1020.3,12.3,3.44,1020.7,55.04,360
10/31/19,09:52AM,10/31/19-09:52AM,10,1020.6,12.51,0,1020.68,55.94,0
10/31/19,08:52AM,10/31/19-08:52AM,10,1020.7,13.15,3.44,1021.02,55.94,10
10/31/19,07:52AM,10/31/19-07:52AM,10,1020.7,12.24,3.44,1021,57.92,30
10/31/19,06:52AM,10/31/19-06:52AM,10,1020.9,12.76,0,1021,57.92,0
10/31/19,05:52AM,10/31/19-05:52AM,10,1020.8,6.55,3.44,1020.91,64.94,
10/31/19,04:52AM,10/31/19-04:52AM,10,1021,8.89,4.61,1021.27,62.96,10
10/31/19,03:52AM,10/31/19-03:52AM,10,1020.7,11.57,0,1020.95,62.06,0
10/31/19,02:52AM,10/31/19-02:52AM,10,1020.4,6.71,0,1020.55,66.92,0
10/31/19,01:52AM,10/31/19-01:52AM,10,1019.8,4.83,0,1019.82,71.06,0
10/31/19,12:52AM,10/31/19-12:52AM,10,1019.1,4.28,5.75,1019.12,73.04,100
10/30/19,11:52PM,10/30/19-11:52PM,10,1018.9,4.51,5.75,1018.74,75.92,
10/30/19,10:52PM,10/30/19-10:52PM,10,1018.7,5.21,5.75,1018.74,75.92,80
10/30/19,09:52PM,10/30/19-09:52PM,10,1018.5,5.71,5.75,1018.41,75.92,
10/30/19,08:52PM,10/30/19-08:52PM,10,1019,5.89,4.61,1019.09,75.02,
10/30/19,07:52PM,10/30/19-07:52PM,10,1019.6,5.1,6.91,1019.77,75.02,
10/30/19,06:52PM,10/30/19-06:52PM,10,1019.8,5.07,8.05,1019.78,73.94,90
10/30/19,05:52PM,10/30/19-05:52PM,10,1020.2,10.53,5.75,1020.16,71.06,
10/30/19,04:52PM,10/30/19-04:52PM,10,1020,34.59,3.44,1020.19,68,
10/30/19,03:52PM,10/30/19-03:52PM,7,1019.5,48.04,0,1019.58,62.96,0
10/30/19,02:52PM,10/30/19-02:52PM,10,1018.4,69.32,0,1018.65,55.94,0
10/30/19,01:52PM,10/30/19-01:52PM,10,1017.5,61.96,0,1017.61,57.92,0
10/30/19,12:52PM,10/30/19-12:52PM,10,1016.6,66.78,0,1016.93,57.92,0
10/30/19,11:52AM,10/30/19-11:52AM,10,1016.3,74.69,0,1016.62,55.94,0
10/30/19,10:52AM,10/30/19-10:52AM,10,1015.6,69.55,0,1015.92,57.92,0
10/30/19,09:52AM,10/30/19-09:52AM,10,1015.8,71.93,0,1015.92,57.92,0
10/30/19,08:52AM,10/30/19-08:52AM,10,1015.5,72.04,0,1015.57,59,0
10/30/19,07:52AM,10/30/19-07:52AM,10,1015,72.25,0,1015.2,60.98,0
10/30/19,06:52AM,10/30/19-06:52AM,10,1014.9,70.11,0,1015.18,62.96,0
10/30/19,05:52AM,10/30/19-05:52AM,10,1014.8,67.51,3.44,1014.82,64.04,90
10/30/19,04:52AM,10/30/19-04:52AM,10,1014,67.38,0,1014.16,62.96,0
10/30/19,03:52AM,10/30/19-03:52AM,10,1012.9,64.88,0,1013.13,64.04,0
10/30/19,02:52AM,10/30/19-02:52AM,10,1012.2,64.88,0,1012.45,64.04,0
10/30/19,01:52AM,10/30/19-01:52AM,10,1012,62.87,0,1012.1,64.94,0
10/30/19,12:52AM,10/30/19-12:52AM,10,1011.3,58.71,4.61,1011.4,66.92,260
10/29/19,11:52PM,10/29/19-11:52PM,10,1010.9,49.13,0,1011.03,69.98,0
10/29/19,10:52PM,10/29/19-10:52PM,10,1010.7,47.19,0,1010.69,69.98,0
10/29/19,09:52PM,10/29/19-09:52PM,10,1010.5,47.36,6.91,1010.68,71.06,260
10/29/19,08:52PM,10/29/19-08:52PM,10,1010.7,49.59,4.61,1010.65,73.04,260
10/29/19,07:52PM,10/29/19-07:52PM,10,1011.3,41.14,0,1011.33,73.04,0
10/29/19,06:52PM,10/29/19-06:52PM,10,1012.3,45.49,3.44,1012.37,71.06,
10/29/19,05:52PM,10/29/19-05:52PM,10,1012.8,49.13,4.61,1012.72,69.98,
10/29/19,04:52PM,10/29/19-04:52PM,10,1012.7,46.57,0,1012.77,66.02,0
10/29/19,03:52PM,10/29/19-03:52PM,10,1012.7,24.45,4.61,1012.81,62.96,110
10/29/19,02:52PM,10/29/19-02:52PM,10,1012.4,36.87,0,1012.54,57.02,0
10/29/19,01:52PM,10/29/19-01:52PM,10,1012,46.6,0,1012.24,53.96,0
10/29/19,12:52PM,10/29/19-12:52PM,10,1012.1,46.6,0,1012.24,53.96,0
10/29/19,11:52AM,10/29/19-11:52AM,10,1012.2,48.48,0,1012.57,55.04,0
10/29/19,10:52AM,10/29/19-10:52AM,10,1012.5,45.27,0,1012.9,55.94,0
10/29/19,09:52AM,10/29/19-09:52AM,10,1012.9,43.54,0,1013.22,57.02,0
10/29/19,08:52AM,10/29/19-08:52AM,10,1013.2,37.47,4.61,1013.53,59,100
10/29/19,07:52AM,10/29/19-07:52AM,10,1013.6,49.27,0,1013.86,60.08,0
10/29/19,06:52AM,10/29/19-06:52AM,10,1013.2,64.63,3.44,1013.5,62.06,90
10/29/19,05:52AM,10/29/19-05:52AM,10,1013.4,62.36,0,1013.51,60.98,0
10/29/19,04:52AM,10/29/19-04:52AM,10,1013.4,60.15,0,1013.48,62.96,0
10/29/19,03:52AM,10/29/19-03:52AM,10,1013.1,53.77,0,1013.13,64.04,0
10/29/19,02:52AM,10/29/19-02:52AM,10,1012.9,43.18,0,1013.11,66.02,0
10/29/19,01:52AM,10/29/19-01:52AM,10,1012.9,40.43,0,1013.1,66.92,0
10/29/19,12:52AM,10/29/19-12:52AM,10,1012.9,27.63,4.61,1013.05,71.06,260
10/28/19,11:52PM,10/28/19-11:52PM,10,1013,22.35,4.61,1013.01,73.94,260
10/28/19,10:52PM,10/28/19-10:52PM,10,1012.9,18.5,3.44,1012.98,77,260
10/28/19,09:52PM,10/28/19-09:52PM,10,1013.3,15.16,0,1013.31,77,0
10/28/19,08:52PM,10/28/19-08:52PM,10,1014,15.73,0,1013.99,77,0
10/28/19,07:52PM,10/28/19-07:52PM,10,1014.6,17.69,3.44,1014.68,75.92,
10/28/19,06:52PM,10/28/19-06:52PM,10,1015.2,24.19,0,1015.38,73.94,0
10/28/19,05:52PM,10/28/19-05:52PM,10,1015.4,23.89,0,1015.41,71.96,0
10/28/19,04:52PM,10/28/19-04:52PM,10,1015.5,32.01,0,1015.45,68,0
10/28/19,03:52PM,10/28/19-03:52PM,10,1015.4,62.08,0,1015.53,62.06,0
10/28/19,02:52PM,10/28/19-02:52PM,9,1015.3,72.04,0,1015.57,59,0
10/28/19,01:52PM,10/28/19-01:52PM,10,1014.3,74.88,0,1014.56,57.92,0
10/28/19,12:52PM,10/28/19-12:52PM,10,1013.8,77.35,0,1013.9,57.02,0
10/28/19,11:52AM,10/28/19-11:52AM,10,1013.1,74.88,0,1013.21,57.92,0
10/28/19,10:52AM,10/28/19-10:52AM,10,1013,72.16,0,1013.18,60.08,0
10/28/19,09:52AM,10/28/19-09:52AM,10,1013.4,69.55,0,1013.5,62.06,0
10/28/19,08:52AM,10/28/19-08:52AM,10,1013.1,75.18,0,1013.17,60.98,0
10/28/19,07:52AM,10/28/19-07:52AM,10,1012.8,74.78,0,1013.16,62.06,0
10/28/19,06:52AM,10/28/19-06:52AM,10,1012.2,72.45,0,1012.47,62.96,0
10/28/19,05:52AM,10/28/19-05:52AM,10,1011.7,72.57,0,1011.78,64.04,0
10/28/19,04:52AM,10/28/19-04:52AM,10,1011.2,72.57,0,1011.44,64.04,0
10/28/19,03:52AM,10/28/19-03:52AM,10,1010.5,70.32,0,1010.75,64.94,0
10/28/19,02:52AM,10/28/19-02:52AM,10,1009.7,67.74,0,1009.72,66.02,0
10/28/19,01:52AM,10/28/19-01:52AM,10,1009.2,65.66,3.44,1009.37,66.92,
10/28/19,12:52AM,10/28/19-12:52AM,10,1008.2,63.26,0,1008.34,68,0
10/27/19,11:52PM,10/27/19-11:52PM,10,1007.6,56.72,0,1007.65,69.08,0
10/27/19,10:52PM,10/27/19-10:52PM,10,1007.4,53.02,0,1007.63,71.06,0
10/27/19,09:52PM,10/27/19-09:52PM,10,1007.2,53.31,3.44,1007.27,73.04,
10/27/19,08:52PM,10/27/19-08:52PM,10,1007.9,53.31,0,1007.94,73.04,0
10/27/19,07:52PM,10/27/19-07:52PM,10,1007.9,57.27,0,1007.94,73.04,0
10/27/19,06:52PM,10/27/19-06:52PM,10,1008.1,53.44,3.44,1008.27,73.94,
10/27/19,06:06PM,10/27/19-06:06PM,10,,60.51,,1007.96,71.96,
10/27/19,05:52PM,10/27/19-05:52PM,10,1007.9,59.39,6.91,1007.96,71.96,
10/27/19,05:47PM,10/27/19-05:47PM,10,,53.36,4.61,1007.94,73.04,
10/27/19,05:26PM,10/27/19-05:26PM,10,,57.12,5.75,1008.3,71.96,120
10/27/19,04:52PM,10/27/19-04:52PM,10,1008.1,61.08,8.05,1008.32,69.98,110
10/27/19,04:13PM,10/27/19-04:13PM,10,,60.97,4.61,1008.33,69.08,
10/27/19,03:52PM,10/27/19-03:52PM,10,1008.4,63.26,4.61,1008.68,68,90
10/27/19,03:29PM,10/27/19-03:29PM,10,,68.2,5.75,1008.02,66.92,
10/27/19,02:59PM,10/27/19-02:59PM,10,,68.2,3.44,1007.69,66.02,
10/27/19,02:56PM,10/27/19-02:56PM,10,,67.74,4.61,1007.69,66.02,
10/27/19,02:52PM,10/27/19-02:52PM,10,1007.5,67.74,5.75,1007.69,66.02,90
10/27/19,01:52PM,10/27/19-01:52PM,10,1007,70.32,4.61,1007.03,64.94,
10/27/19,01:49PM,10/27/19-01:49PM,10,,70.32,6.91,1007.36,64.94,80
10/27/19,12:52PM,10/27/19-12:52PM,10,1007,70.32,4.61,1007.36,64.94,
10/27/19,12:24PM,10/27/19-12:24PM,10,,70.32,3.44,1007.03,64.94,
10/27/19,11:52AM,10/27/19-11:52AM,10,1006.6,70.32,3.44,1006.69,64.94,90
10/27/19,10:52AM,10/27/19-10:52AM,10,1006.6,78.12,0,1006.67,66.02,0
10/27/19,09:52AM,10/27/19-09:52AM,10,1007.2,78.7,3.44,1007.34,66.92,100
10/27/19,08:52AM,10/27/19-08:52AM,10,1007.4,81.25,4.61,1007.68,66.92,100
10/27/19,07:52AM,10/27/19-07:52AM,10,1007.4,78.29,3.44,1007.67,68,
10/27/19,07:18AM,10/27/19-07:18AM,10,,78.29,5.75,1007.67,68,130
10/27/19,06:52AM,10/27/19-06:52AM,10,1007.5,78.29,4.61,1007.67,68,90
10/27/19,05:52AM,10/27/19-05:52AM,10,1007.5,78.38,5.75,1007.65,69.08,120
10/27/19,04:52AM,10/27/19-04:52AM,10,1007.3,73.16,3.44,1007.3,69.98,
10/27/19,03:52AM,10/27/19-03:52AM,10,1007.1,63.76,0,1007.28,71.96,0
10/27/19,02:52AM,10/27/19-02:52AM,10,1007,53.15,0,1007.28,71.96,0
10/27/19,01:52AM,10/27/19-01:52AM,10,1006.8,32.97,0,1006.92,73.94,0
10/27/19,12:52AM,10/27/19-12:52AM,10,1006.1,26.95,0,1006.18,78.98,0
10/26/19,11:52PM,10/26/19-11:52PM,10,1006.2,24.53,4.61,1006.14,82.94,250
10/26/19,10:52PM,10/26/19-10:52PM,10,1006.4,21.95,0,1006.46,84.02,0
10/26/19,09:52PM,10/26/19-09:52PM,10,1006.6,19.76,5.75,1006.78,86,250
10/26/19,08:52PM,10/26/19-08:52PM,10,1007.2,19.91,3.44,1007.1,87.08,250
10/26/19,07:52PM,10/26/19-07:52PM,10,1007.9,13.69,0,1008.1,89.06,0
10/26/19,06:52PM,10/26/19-06:52PM,10,1008.8,12.51,0,1008.79,87.98,0
10/26/19,05:52PM,10/26/19-05:52PM,10,1009.3,13.2,0,1009.5,84.92,0
10/26/19,04:52PM,10/26/19-04:52PM,10,1009.9,16.25,3.44,1009.88,80.96,90
10/26/19,03:52PM,10/26/19-03:52PM,10,1010.2,31.16,0,1010.34,71.06,0
10/26/19,02:52PM,10/26/19-02:52PM,10,1010.1,34.09,0,1010.41,64.94,0
10/26/19,01:52PM,10/26/19-01:52PM,10,1009.9,33.94,0,1010.08,64.04,0
10/26/19,12:52PM,10/26/19-12:52PM,10,1010,32.89,0,1010.07,64.94,0
10/26/19,11:52AM,10/26/19-11:52AM,5,1010,34.09,0,1010.41,64.94,0
10/26/19,11:43AM,10/26/19-11:43AM,2.5,,32.89,0,1010.41,64.94,0
10/26/19,10:52AM,10/26/19-10:52AM,10,1010.3,31.68,0,1010.74,66.02,0
10/26/19,09:52AM,10/26/19-09:52AM,10,1010.9,26.18,0,1011.05,68,0
10/26/19,08:52AM,10/26/19-08:52AM,10,1011.3,26.35,0,1011.72,69.08,0
10/26/19,07:52AM,10/26/19-07:52AM,10,1011.6,22.57,0,1012.03,71.06,0
10/26/19,06:52AM,10/26/19-06:52AM,10,1012.1,23.89,0,1012.36,71.96,0
10/26/19,05:52AM,10/26/19-05:52AM,10,1012.6,25.84,0,1012.68,73.04,0
10/26/19,04:52AM,10/26/19-04:52AM,10,1012.5,35.41,0,1012.68,73.04,0
10/26/19,03:52AM,10/26/19-03:52AM,10,1012.4,30.72,0,1012.32,75.02,0
10/26/19,02:52AM,10/26/19-02:52AM,10,1012.4,22.81,0,1012.62,78.08,0
10/26/19,01:52AM,10/26/19-01:52AM,10,1012.4,12.73,0,1012.59,80.96,0
10/26/19,12:52AM,10/26/19-12:52AM,10,1012.2,12.72,3.44,1012.21,84.92,
10/25/19,11:52PM,10/25/19-11:52PM,10,1012.4,10.17,5.75,1012.51,87.98,270
10/25/19,10:52PM,10/25/19-10:52PM,10,1012.6,8.27,4.61,1012.8,91.94,250
10/25/19,09:52PM,10/25/19-09:52PM,10,1012.8,6.67,5.75,1012.8,91.94,260
10/25/19,08:52PM,10/25/19-08:52PM,10,1013.4,8.36,4.61,1013.47,93.02,260
10/25/19,07:52PM,10/25/19-07:52PM,10,1014.2,8.36,0,1014.15,93.02,0
10/25/19,06:52PM,10/25/19-06:52PM,10,1015.3,8.79,0,1015.2,89.96,0
10/25/19,05:52PM,10/25/19-05:52PM,10,1016,8.64,0,1015.88,89.06,0
10/25/19,04:52PM,10/25/19-04:52PM,10,1016.3,11.5,3.44,1016.29,82.94,90
10/25/19,03:52PM,10/25/19-03:52PM,6,1016.2,21.69,0,1016.37,75.92,0
10/25/19,02:52PM,10/25/19-02:52PM,10,1015.8,32.84,0,1016.16,66.02,0
10/25/19,01:52PM,10/25/19-01:52PM,10,1015.4,32.51,0,1015.5,64.04,0
10/25/19,12:52PM,10/25/19-12:52PM,10,1014.9,31.51,3.44,1015.15,64.94,270
10/25/19,11:52AM,10/25/19-11:52AM,10,1014.6,30.39,0,1014.81,64.94,0
10/25/19,10:52AM,10/25/19-10:52AM,10,1014.3,29.27,0,1014.46,66.02,0
10/25/19,09:52AM,10/25/19-09:52AM,10,1014.7,30.71,0,1015.13,66.92,0
10/25/19,08:52AM,10/25/19-08:52AM,10,1015.2,27.32,0,1015.44,69.08,0
10/25/19,07:52AM,10/25/19-07:52AM,10,1015.1,23.58,0,1015.42,71.06,0
10/25/19,06:52AM,10/25/19-06:52AM,10,1015.5,22.06,0,1015.73,73.04,0
10/25/19,05:52AM,10/25/19-05:52AM,10,1015.3,20.64,0,1015.37,75.02,0
10/25/19,04:52AM,10/25/19-04:52AM,10,1015.1,19.76,0,1015.37,75.02,0
10/25/19,03:52AM,10/25/19-03:52AM,10,1014.6,17.86,0,1014.66,78.08,0
10/25/19,02:52AM,10/25/19-02:52AM,10,1014,15.13,0,1013.93,82.04,0
10/25/19,01:52AM,10/25/19-01:52AM,10,1013.4,14.3,0,1013.22,84.92,0
10/25/19,12:52AM,10/25/19-12:52AM,10,1012.8,8.89,0,1012.81,91.04,0
10/24/19,11:52PM,10/24/19-11:52PM,10,1012.7,8.55,4.61,1012.77,95,260
10/24/19,10:52PM,10/24/19-10:52PM,10,1012.8,9.62,0,1012.77,95,0
10/24/19,09:52PM,10/24/19-09:52PM,10,1012.8,8.97,3.44,1012.76,96.08,260
10/24/19,08:52PM,10/24/19-08:52PM,10,1013.2,8.27,4.61,1013.1,96.08,
10/24/19,07:52PM,10/24/19-07:52PM,10,1013.6,8.58,0,1013.44,96.08,0
10/24/19,06:52PM,10/24/19-06:52PM,10,1014.2,12.1,3.44,1014.15,93.02,
10/24/19,05:52PM,10/24/19-05:52PM,10,1014.3,21.78,0,1014.53,89.06,0
10/24/19,04:52PM,10/24/19-04:52PM,10,1014.3,30.89,0,1014.59,84.02,0
10/24/19,03:52PM,10/24/19-03:52PM,10,1014,41.46,0,1014.01,75.02,0
10/24/19,02:52PM,10/24/19-02:52PM,10,1013.2,54.06,0,1013.45,66.02,0
10/24/19,01:52PM,10/24/19-01:52PM,10,1012.5,57.92,0,1012.79,64.04,0
10/24/19,12:52PM,10/24/19-12:52PM,10,1011.9,57.92,0,1012.12,64.04,0
10/24/19,11:52AM,10/24/19-11:52AM,10,1011.2,56.13,0,1011.43,64.94,0
10/24/19,10:52AM,10/24/19-10:52AM,10,1011.1,58.58,0,1011.41,66.02,0
10/24/19,09:52AM,10/24/19-09:52AM,10,1011.3,54.56,0,1011.4,66.92,0
10/24/19,08:52AM,10/24/19-08:52AM,10,1011.2,52.57,0,1011.39,68,0
10/24/19,07:52AM,10/24/19-07:52AM,10,1011.3,50.66,0,1011.72,69.08,0
10/24/19,06:52AM,10/24/19-06:52AM,10,1011.3,47.36,0,1011.69,71.06,0
10/24/19,05:52AM,10/24/19-05:52AM,10,1011.3,44.3,0,1011.67,73.04,0
10/24/19,04:52AM,10/24/19-04:52AM,10,1010.7,44.3,0,1010.99,73.04,0
10/24/19,03:52AM,10/24/19-03:52AM,10,1010.2,46.1,0,1010.31,73.04,0
10/24/19,02:52AM,10/24/19-02:52AM,10,1010.1,40.23,0,1010.28,75.92,0
10/24/19,01:52AM,10/24/19-01:52AM,10,1009.5,38.82,0,1009.59,77,0
10/24/19,12:52AM,10/24/19-12:52AM,10,1009.2,34.09,0,1009.2,80.96,0
10/23/19,11:52PM,10/23/19-11:52PM,10,1009.3,31.2,0,1009.15,86,0
10/23/19,10:52PM,10/23/19-10:52PM,10,1009.4,25.59,0,1009.44,89.96,0
10/23/19,09:52PM,10/23/19-09:52PM,10,1009.3,18.33,0,1009.43,91.04,0
10/23/19,08:52PM,10/23/19-08:52PM,10,1010.1,17.58,0,1010.11,91.04,0
10/23/19,07:52PM,10/23/19-07:52PM,10,1011,17.94,0,1011.14,89.06,0
10/23/19,06:52PM,10/23/19-06:52PM,10,1011.6,19.91,0,1011.5,87.08,0
10/23/19,05:52PM,10/23/19-05:52PM,10,1012.2,21.33,3.44,1012.21,84.92,
10/23/19,04:52PM,10/23/19-04:52PM,10,1012.6,21.66,3.44,1012.58,82.04,130
10/23/19,03:52PM,10/23/19-03:52PM,10,1012.7,21.85,4.61,1012.64,77,100
10/23/19,02:52PM,10/23/19-02:52PM,10,1012.1,40.43,0,1012.42,66.92,0
10/23/19,01:52PM,10/23/19-01:52PM,10,1012,49.89,0,1012.12,64.04,0
10/23/19,12:52PM,10/23/19-12:52PM,10,1012,49.89,0,1012.12,64.04,0
10/23/19,11:52AM,10/23/19-11:52AM,10,1011.8,48.35,0,1012.1,64.94,0
10/23/19,10:52AM,10/23/19-10:52AM,10,1011.9,50.37,0,1012.1,64.94,0
10/23/19,09:52AM,10/23/19-09:52AM,10,1012.5,52.27,0,1012.77,66.02,0
10/23/19,08:52AM,10/23/19-08:52AM,10,1013,56.79,0,1013.43,66.92,0
10/23/19,07:52AM,10/23/19-07:52AM,10,1013.2,54.71,0,1013.42,68,0
10/23/19,06:52AM,10/23/19-06:52AM,10,1013.6,51.13,0,1013.74,69.98,0
10/23/19,05:52AM,10/23/19-05:52AM,10,1014.1,52.86,0,1014.41,69.98,0
10/23/19,04:52AM,10/23/19-04:52AM,10,1014.1,42.55,0,1014.38,73.04,0
10/23/19,03:52AM,10/23/19-03:52AM,10,1013.9,38.5,0,1014.01,75.02,0
10/23/19,02:52AM,10/23/19-02:52AM,10,1013.8,34.68,0,1014,75.92,0
10/23/19,01:52AM,10/23/19-01:52AM,10,1014,23.93,0,1013.96,80.06,0
10/23/19,12:52AM,10/23/19-12:52AM,10,1013.6,17.51,0,1013.56,84.92,0
10/22/19,11:52PM,10/22/19-11:52PM,10,1013.8,15.89,4.61,1013.86,87.98,
10/22/19,10:52PM,10/22/19-10:52PM,10,1014.2,17.94,5.75,1014.19,89.06,
10/22/19,09:52PM,10/22/19-09:52PM,10,1014.5,15.61,4.61,1014.51,91.04,250
10/22/19,08:52PM,10/22/19-08:52PM,10,1014.7,16.22,4.61,1014.8,95,250
10/22/19,07:52PM,10/22/19-07:52PM,10,1015.7,11.92,0,1015.8,96.08,0
10/22/19,06:52PM,10/22/19-06:52PM,10,1016.9,15.06,0,1016.88,91.04,0
10/22/19,05:52PM,10/22/19-05:52PM,10,1017.3,13.8,0,1017.23,89.96,0
10/22/19,04:52PM,10/22/19-04:52PM,10,1017.8,16.92,0,1017.95,86,0
10/22/19,03:52PM,10/22/19-03:52PM,10,1017.9,23.63,0,1018.04,78.08,0
10/22/19,02:52PM,10/22/19-02:52PM,10,1017.6,37.36,0,1017.82,68,0
10/22/19,01:52PM,10/22/19-01:52PM,10,1017.3,37.19,3.44,1017.5,66.92,360
10/22/19,12:52PM,10/22/19-12:52PM,10,1017,38.78,0,1017.16,66.92,0
10/22/19,11:52AM,10/22/19-11:52AM,10,1016.7,44.83,0,1016.85,64.94,0
10/22/19,10:52AM,10/22/19-10:52AM,10,1016.7,52.11,0,1016.85,64.94,0
10/22/19,09:52AM,10/22/19-09:52AM,10,1017.1,50.19,0,1017.51,66.02,0
10/22/19,08:52AM,10/22/19-08:52AM,10,1017.1,50.67,0,1017.5,66.92,0
10/22/19,07:52AM,10/22/19-07:52AM,10,1017.1,48.66,0,1017.47,69.08,0
10/22/19,06:52AM,10/22/19-06:52AM,10,1016.9,52.73,0,1017.13,69.08,0
10/22/19,05:52AM,10/22/19-05:52AM,10,1017.1,45.49,0,1017.45,71.06,0
10/22/19,04:52AM,10/22/19-04:52AM,10,1016.5,39.5,0,1016.75,73.04,0
10/22/19,03:52AM,10/22/19-03:52AM,10,1015.9,38.33,0,1016.06,73.94,0
10/22/19,02:52AM,10/22/19-02:52AM,10,1015.6,28.77,0,1015.68,77,0
10/22/19,01:52AM,10/22/19-01:52AM,10,1015,20.76,0,1014.96,80.96,0
10/22/19,12:52AM,10/22/19-12:52AM,10,1014.3,18.02,4.61,1014.25,84.02,260
10/21/19,11:52PM,10/21/19-11:52PM,10,1014.2,17.06,4.61,1014.21,87.08,270
10/21/19,10:52PM,10/21/19-10:52PM,10,1014,13.8,5.75,1014.18,89.96,260
10/21/19,09:52PM,10/21/19-09:52PM,10,1013.8,13.54,5.75,1013.82,91.94,260
10/21/19,08:52PM,10/21/19-08:52PM,10,1014.2,13.93,3.44,1014.17,91.04,
10/21/19,07:52PM,10/21/19-07:52PM,10,1014.9,14.4,3.44,1014.86,89.96,
10/21/19,06:52PM,10/21/19-06:52PM,10,1015.5,14.82,0,1015.54,89.06,0
10/21/19,05:52PM,10/21/19-05:52PM,10,1015.6,17.06,0,1015.57,87.08,0
10/21/19,04:52PM,10/21/19-04:52PM,10,1015.7,23.4,0,1015.96,82.04,0
10/21/19,03:52PM,10/21/19-03:52PM,10,1015.7,26.48,3.44,1015.7,75.92,20
10/21/19,02:52PM,10/21/19-02:52PM,10,1014.8,32.33,3.44,1015.09,69.98,20
10/21/19,01:52PM,10/21/19-01:52PM,10,1014.3,31.96,0,1014.42,69.08,0
10/21/19,12:52PM,10/21/19-12:52PM,10,1013.7,30.99,0,1013.74,69.98,0
10/21/19,11:52AM,10/21/19-11:52AM,10,1013,30.99,0,1013.4,69.98,0
10/21/19,10:52AM,10/21/19-10:52AM,10,1013,34.59,3.44,1013.42,68,50
10/21/19,09:52AM,10/21/19-09:52AM,10,1013.1,32.33,0,1013.4,69.98,0
10/21/19,08:52AM,10/21/19-08:52AM,10,1013.1,31.16,0,1013.38,71.06,0
10/21/19,07:52AM,10/21/19-07:52AM,10,1012.8,40.5,0,1013.07,69.08,0
10/21/19,06:52AM,10/21/19-06:52AM,10,1013,39.18,0,1013.05,71.06,0
10/21/19,05:52AM,10/21/19-05:52AM,10,1012.7,45.63,0,1013.06,69.98,0
